"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"217768_at",-1.12318328631494,9.39900611793557,-7.52779521477082,3.07560168360244e-12,1.56426532140431e-10,17.4001089296737
"202887_s_at",1.35279962144275,9.09309870746029,7.52707793506717,3.08823123135503e-12,1.56922902020759e-10,17.396124597424
"233337_s_at",-1.39695107563495,8.10761480039172,-7.52568902743247,3.11283254537306e-12,1.58026109023465e-10,17.388410041083
"226137_at",1.10340169870633,7.81513303057033,7.52483412657425,3.12807144416768e-12,1.58652417634386e-10,17.3836619177041
"215116_s_at",-1.17901153599863,11.8961030432043,-7.52424032172823,3.13869962858022e-12,1.590439315965e-10,17.3803640765451
"206562_s_at",1.14887744881973,8.98769580176349,7.52268665826441,3.16667710308657e-12,1.60313028343757e-10,17.3717360210893
"220948_s_at",-1.38224797954331,10.7105746303657,-7.52087076999109,3.19968937345126e-12,1.61834427838527e-10,17.3616528306187
"201372_s_at",-1.12294082257399,7.20225244118563,-7.51783960610451,3.25555507393173e-12,1.64507831485413e-10,17.344824136267
"208652_at",-1.26192030952654,9.4939918326267,-7.51252054256912,3.35592958930095e-12,1.69111014096802e-10,17.3153012256713
"228686_at",1.48892991000907,7.35949930723834,7.51172323595765,3.37123686206865e-12,1.69569802606811e-10,17.3108767322149
"216804_s_at",1.88310140459226,4.95540353621231,7.50849393358334,3.43394492569431e-12,1.72406739037958e-10,17.2929586981076
"218491_s_at",-1.37749258907171,8.8930088294013,-7.50793100646129,3.44499359004317e-12,1.72802774803312e-10,17.2898356365989
"201226_at",-1.22287156491944,9.86235289026182,-7.50594107879354,3.4843328380815e-12,1.74519095054426e-10,17.2787966358589
"220155_s_at",-1.03162864628218,7.7539866053514,-7.50561430238535,3.49083528270963e-12,1.74621609407273e-10,17.2769839999318
"1559650_at",-1.88232079753827,5.40269949869735,-7.50470472530977,3.50899801139346e-12,1.75369713229376e-10,17.2719387579602
"212877_at",-1.40672774643393,9.46862504565451,-7.50412791198884,3.52056440988248e-12,1.75668537454181e-10,17.2687394440224
"212271_at",-1.12098393088947,9.29114944797986,-7.50408615732039,3.52140314677243e-12,1.75668537454181e-10,17.2685078550319
"227872_at",-1.13381558865895,8.53012763801129,-7.50021417488127,3.60004583565783e-12,1.79101461387254e-10,17.2470349335464
"205738_s_at",-1.55313741729039,6.1042735670216,-7.5000044348013,3.60435505707153e-12,1.79152829768533e-10,17.2458719282883
"204075_s_at",1.11426527775918,6.9129839707401,7.49960799387955,3.61251408755453e-12,1.79395284048178e-10,17.2436737132156
"240971_x_at",1.79350161351304,6.44298457571871,7.49491502200898,3.71049803664891e-12,1.83837798304297e-10,17.2176560749019
"201991_s_at",1.03175278017032,11.056077943397,7.49221219765175,3.76811817836435e-12,1.86445123440788e-10,17.2026753325591
"200005_at",-1.1312470225911,8.40693962699367,-7.48578312911417,3.90875692164506e-12,1.93054457715396e-10,17.1670520081815
"201580_s_at",-1.21102973600959,8.10000077216046,-7.4822644730321,3.98791466753105e-12,1.96786312678033e-10,17.1475615367139
"219319_at",1.44952543405483,6.10837424742238,7.4818195823532,3.99803543145813e-12,1.97107833376892e-10,17.1450975257392
"1555881_s_at",1.00813898824094,8.00599793160534,7.48106212253832,4.01532527345467e-12,1.97781900293815e-10,17.1409025266271
"227318_at",-1.27680731142095,8.58569847138128,-7.48039220746962,4.03067842714985e-12,1.98359444648441e-10,17.1371925448969
"201947_s_at",-1.21687997896212,10.34343449556,-7.47905070210266,4.06159789476372e-12,1.99701317352703e-10,17.1297637923563
"244530_at",1.35799151571343,7.22491037003384,7.47557378527126,4.14283125334756e-12,2.03512397822801e-10,17.1105129670938
"226879_at",1.36108747275135,6.80003605220665,7.47517259340009,4.15230734185089e-12,2.0378307956198e-10,17.108291949157
"236007_at",1.1150143255532,9.115797748608,7.47502513083249,4.15579576975962e-12,2.0378307956198e-10,17.1074756037896
"200642_at",-1.23092788582782,11.5415407995901,-7.47395348150463,4.18123431910271e-12,2.04663371886249e-10,17.1015432437297
"200703_at",-1.14367073459918,11.6666118730858,-7.47363247787226,4.18888415681834e-12,2.04854419744225e-10,17.0997663357109
"215167_at",-1.12981412843892,7.75480979464374,-7.47266509174504,4.2120217531796e-12,2.0580186716273e-10,17.0944116186536
"224227_s_at",1.24968274635879,7.96311692233819,7.47012077484954,4.27348097040851e-12,2.08432267669122e-10,17.0803298275597
"203814_s_at",-1.07237924146057,7.85245149352041,-7.46918579132493,4.29628810806984e-12,2.09357889758216e-10,17.0751556525828
"1562063_x_at",1.19324783842717,8.63927357379745,7.4675903315801,4.33548461029939e-12,2.1089201162644e-10,17.0663271519553
"229917_at",-1.40666805512377,6.07446378752922,-7.46543829408559,4.38891565224801e-12,2.13301300699254e-10,17.0544202846211
"218192_at",-1.0367726642602,8.70916126738992,-7.46194420722294,4.47705764720235e-12,2.16702982665336e-10,17.0350916655536
"228581_at",1.23787830448883,9.11355601461827,7.46187871028077,4.4787264821551e-12,2.16702982665336e-10,17.0347293914117
"228053_s_at",-1.08367479638274,7.36493046610278,-7.46039077876174,4.51680454170888e-12,2.18352155895608e-10,17.0264998228886
"224972_at",-1.26453946255666,7.74913185437623,-7.4582564279748,4.57198495461083e-12,2.20824449994123e-10,17.0146963948404
"227434_at",-1.10719252430279,9.33411612056657,-7.45682359486464,4.60940216867193e-12,2.22435184088383e-10,17.0067734440062
"214659_x_at",1.12472881212248,8.97557758081438,7.45459572103349,4.66818356594226e-12,2.25073136215073e-10,16.9944557455916
"226185_at",-1.05762978644135,9.55837913361261,-7.45230504505248,4.7293949393463e-12,2.27823496307276e-10,16.9817927067148
"214086_s_at",-1.14692238217194,8.67022117490375,-7.44434545399026,4.94832666688942e-12,2.37532713355732e-10,16.9378063424877
"201368_at",1.21039373582567,8.65261642338388,7.44341782328594,4.97448478396108e-12,2.3857890838866e-10,16.9326815671766
"1555862_s_at",1.67621893420398,5.83586320838894,7.44310648839198,4.98329468222883e-12,2.38791969106802e-10,16.9309616413972
"243203_at",1.58379778957391,5.62059764072659,7.43331787215724,5.26829352408268e-12,2.52227625594764e-10,16.876903902153
"208851_s_at",-1.15504500585561,10.3308638262671,-7.4308932105948,5.34134349673338e-12,2.5527793329012e-10,16.8635191080006
"211746_x_at",-1.18875585530442,10.0131003563154,-7.42692212076044,5.46315361794095e-12,2.60643912793125e-10,16.841602267659
"242742_at",1.64783626991906,5.64171667311197,7.42593217349635,5.49394476399667e-12,2.61884420201846e-10,16.8361395518664
"235154_at",1.12885484385225,7.85656074394989,7.42500754415334,5.52285924250402e-12,2.63033387703752e-10,16.8310375979117
"222614_at",-1.77418700743215,5.0255259922542,-7.42313939277254,5.58173893263089e-12,2.65375283601386e-10,16.8207304020265
"218101_s_at",-1.1665128405345,10.0402423292262,-7.42130360395553,5.64020320404241e-12,2.67921902850581e-10,16.8106030110426
"204338_s_at",-2.13192232790824,5.58030233347662,-7.42066784011132,5.66059117668265e-12,2.68656964049587e-10,16.8070960180835
"205827_at",-1.74685762645077,9.68408301234805,-7.42031588619827,5.6719091198982e-12,2.68785519572797e-10,16.805154638049
"222364_at",1.36432277998598,7.24389315281546,7.41999413646746,5.68227535036625e-12,2.68785519572797e-10,16.8033799043614
"243184_at",1.41878168421961,7.8888001573506,7.41989306066497,5.68553570659302e-12,2.68785519572797e-10,16.8028223899824
"225152_at",-1.03353808621833,8.02048109731117,-7.41982041551302,5.68788013069457e-12,2.68785519572797e-10,16.8024216958395
"241316_at",1.61470814702808,5.50074657799457,7.41884718862778,5.71938071374721e-12,2.7004070857006e-10,16.7970537849257
"210338_s_at",-2.17309007593096,7.5318358077551,-7.41780878365245,5.75318115963987e-12,2.7140222597352e-10,16.7913267635448
"206339_at",-1.28830971701982,7.69777972658178,-7.41734460679561,5.76835408772804e-12,2.71883413574595e-10,16.7887668591728
"205230_at",-1.36202340355216,8.87602046777576,-7.41638399286019,5.79988024683369e-12,2.73133895345075e-10,16.7834693895147
"208761_s_at",-1.1992106640781,8.14780232402292,-7.41567278575194,5.82333088998929e-12,2.74002251643859e-10,16.7795475354245
"200950_at",-1.94840967533857,6.92971844012147,-7.41475376564621,5.85377265385037e-12,2.74961357258822e-10,16.7744800010815
"208826_x_at",-1.10435401182667,10.9448910889773,-7.41333638280967,5.90103101257482e-12,2.76943236577278e-10,16.7666650737657
"208066_s_at",-1.1534747530789,8.25043719060232,-7.41282984137674,5.91801144897465e-12,2.77501951949133e-10,16.7638723703765
"212645_x_at",-1.13011995934372,7.55709818358033,-7.40596771924772,6.1528624740615e-12,2.88020338843589e-10,16.7260489167223
"212581_x_at",-1.14784657302106,12.2332532500197,-7.40255573468705,6.27304174271317e-12,2.93394830866418e-10,16.7072488116704
"227425_at",-1.36879915602005,8.99745084187284,-7.4012123731574,6.32099276675959e-12,2.95384854292804e-10,16.6998480429956
"216745_x_at",1.03955926232435,7.86857401809162,7.40016493173918,6.35863227614892e-12,2.96890025361607e-10,16.6940780032669
"223091_x_at",-1.08749701104609,7.29170472908882,-7.39960331863499,6.37890485999296e-12,2.97582443020576e-10,16.6909844127879
"244804_at",1.31177472394962,7.46593856602019,7.39873626880469,6.41032836767558e-12,2.98793438621196e-10,16.6862085834167
"240230_s_at",1.53503437818352,5.62918107433486,7.39854462467519,6.41729453583853e-12,2.98863354980385e-10,16.6851530188221
"206275_s_at",-1.38065317662935,7.58795588297548,-7.39635779574656,6.49731662579513e-12,3.02332584268382e-10,16.6731090566656
"209023_s_at",1.40013827210198,8.84683455913303,7.39450440451445,6.56590914981374e-12,3.05005168025545e-10,16.6629028897918
"236302_at",-1.64567165741609,10.0237139177634,-7.39372827920218,6.59484516072025e-12,3.06089269238013e-10,16.6586293379119
"225788_at",-1.00088446824782,7.44267710811272,-7.39297203171408,6.62316134230693e-12,3.07142787439043e-10,16.6544654534006
"244350_at",1.73758368032924,5.22816711658123,7.38826615664242,6.80208445992316e-12,3.14639566705836e-10,16.6285597603633
"202298_at",-1.19305945949241,9.97193762757447,-7.38658051701585,6.86733017249854e-12,3.17389076231072e-10,16.6192823670581
"217860_at",-1.02514528404256,8.94223604362494,-7.3858902089712,6.89422802114428e-12,3.18363105621675e-10,16.615483366528
"212159_x_at",-1.04033452030681,7.88090643934626,-7.38233963277066,7.03423050692602e-12,3.24554053136017e-10,16.5959461328173
"223503_at",-1.03886519097192,8.54034011562972,-7.38027558737057,7.11690581761656e-12,3.28091758497627e-10,16.584590768055
"1569302_at",1.06249407044139,8.11309907577921,7.37794143459331,7.21155817908158e-12,3.31895575287277e-10,16.571751314985
"242808_at",1.23190456592486,6.96556823591029,7.37345566001604,7.3969686093586e-12,3.40142353840775e-10,16.5470821514583
"202829_s_at",-1.14396772289239,8.95489916896872,-7.37283742940055,7.4228886910516e-12,3.4079349041044e-10,16.5436828288636
"227068_at",-1.17857069594196,6.9635148101389,-7.37282061697632,7.42359482540163e-12,3.4079349041044e-10,16.5435903882408
"202242_at",-1.15270400515533,11.0564613602962,-7.37178206016773,7.46734398589559e-12,3.41940563173234e-10,16.5378802418967
"213015_at",1.36735323050682,8.19804385173588,7.37132762135846,7.48656727618633e-12,3.42389540473307e-10,16.5353817933788
"225930_at",-1.01761847474476,8.94740668735552,-7.36807885221648,7.62542636473433e-12,3.48304249366625e-10,16.5175227056186
"224393_s_at",-1.2839528758842,6.67396960490055,-7.36500678386991,7.75907382928846e-12,3.53760388848702e-10,16.5006385994592
"200681_at",-1.11718083846362,10.2115997773168,-7.36488798354916,7.76428836979319e-12,3.53760388848702e-10,16.4999857429782
"207953_at",1.22210874565304,7.08784996561585,7.36013504894634,7.97577676419288e-12,3.61946561429421e-10,16.4738707459016
"227891_s_at",1.33840914032754,6.32798721441391,7.3594694845033,8.00584297107754e-12,3.62951463054448e-10,16.4702144767329
"212954_at",-1.08404782880873,7.14909155035927,-7.35914851634194,8.0203824041455e-12,3.63309368638488e-10,16.4684513017685
"243414_at",1.35109523733634,7.50255945122553,7.3578086284424,8.08136000312799e-12,3.65465970364783e-10,16.461091309653
"208869_s_at",-1.23077449490452,9.51444983678718,-7.35448613894398,8.23454902556936e-12,3.71778668846412e-10,16.4428438050009
"238029_s_at",-1.13571147633822,9.43364970283074,-7.35412830262259,8.25121793462078e-12,3.72223878362534e-10,16.4408787723381
"214442_s_at",-1.14683019900896,7.00082954265225,-7.35105667068554,8.39568108880168e-12,3.77805648996076e-10,16.4240130986757
"238567_at",-1.75675931830031,5.3413569549944,-7.34680344025699,8.59985258443283e-12,3.86115034353239e-10,16.40066536348
"204552_at",-1.03558487293927,6.75202689997689,-7.34676911555738,8.60152010685404e-12,3.86115034353239e-10,16.4004769686733
"214359_s_at",-1.79099549471982,7.65772967161098,-7.34582852496726,8.64733936691139e-12,3.87535475316295e-10,16.3953146082032
"242671_at",1.36642111104842,6.79573220525655,7.3453619128729,8.670159024325e-12,3.88239921912342e-10,16.3927537662415
"225557_at",1.05759228264944,7.45980354405231,7.34361728474852,8.75600862070624e-12,3.91763315333154e-10,16.3831796921191
"243704_at",-1.32231023077743,5.94316355330167,-7.34273920228213,8.79953461206161e-12,3.93388842939058e-10,16.3783614322373
"226246_at",-1.00658042163143,8.21074968868114,-7.342210713106,8.82583451300502e-12,3.94242240194893e-10,16.3754616185931
"230272_at",-1.0592571827273,8.5660450212924,-7.33953148809474,8.96036442040687e-12,3.99598633512027e-10,16.3607623595842
"237790_at",-1.66552769495379,6.21654040946043,-7.33933857262936,8.97012899739323e-12,3.99708070849613e-10,16.3597040553423
"242665_at",1.12971912737134,8.48571059930108,7.33598492113042,9.14156740065499e-12,4.07015633249847e-10,16.3413086829754
"221047_s_at",-1.00784436365067,7.30645379173366,-7.3357707648177,9.15262440782362e-12,4.07176354351307e-10,16.3401341415075
"1554565_x_at",1.83006136761926,5.92941192951611,7.33483126526821,9.2012876911471e-12,4.09008458954039e-10,16.3349816552066
"203105_s_at",-1.01861703007287,7.90229846939861,-7.33410247464723,9.23921294066177e-12,4.1036065599568e-10,16.330984986405
"244308_at",1.62274019772105,5.25461282491957,7.3333634005518,9.27783112005086e-12,4.11741409487647e-10,16.3269321276796
"228028_at",1.24296710133864,7.35431570789731,7.33259147474081,9.31833621905364e-12,4.1320359511497e-10,16.3226993398705
"AFFX-LysX-5_at",1.91172209924006,6.19383251543179,7.33027884134414,9.44073571637959e-12,4.18291916769088e-10,16.310019561138
"203017_s_at",-1.30631733561547,8.00991921963109,-7.32833854882385,9.54465346205497e-12,4.22512977122471e-10,16.2993828207934
"241672_at",-1.5306548899614,7.13882306664514,-7.32821220280944,9.55145934564928e-12,4.22512977122471e-10,16.2986902375082
"213457_at",1.07013013733284,8.58708055536659,7.3271821302898,9.60712555006718e-12,4.24631842724271e-10,16.2930439762365
"202670_at",-1.34942471653243,9.53390201528746,-7.32685339073715,9.62495838931791e-12,4.25076413518543e-10,16.2912421006154
"201121_s_at",-1.07910766057754,11.0359009605319,-7.3266129674035,9.63802112813e-12,4.25309770121475e-10,16.289924326564
"229222_at",1.05075254274814,7.47287597619031,7.32517000043807,9.71678975028911e-12,4.2742875586996e-10,16.2820158006516
"228617_at",1.32802365980422,8.38630200766211,7.32508247566892,9.72158796378433e-12,4.2742875586996e-10,16.2815361254949
"201792_at",1.40345876412496,6.59216966256929,7.32501792919081,9.72512797992191e-12,4.2742875586996e-10,16.2811823835764
"207957_s_at",-1.39439026612647,9.99159450316843,-7.31485533008865,1.02986811027009e-11,4.51910424791472e-10,16.2255067020494
"204720_s_at",-1.18633273494611,12.1657839042125,-7.3145365472346,1.0317203130133e-11,4.52360129222149e-10,16.2237608860881
"210247_at",-1.01561656123043,9.08817968325305,-7.31341756339095,1.03824796943007e-11,4.54857433722669e-10,16.217633069969
"222890_at",-1.02114099230993,8.23881821684385,-7.31280884971472,1.04181606040631e-11,4.55690344821718e-10,16.2142998113549
"242920_at",1.08932912824996,9.60684050794453,7.30835654723772,1.0682851824034e-11,4.66149180749449e-10,16.1899236945948
"238735_at",1.4671754544398,7.25490697813214,7.30509619994673,1.08808858850541e-11,4.74033813358833e-10,16.1720782384435
"215978_x_at",1.15389530401747,11.2497648501729,7.30232274097029,1.10521989761515e-11,4.8034894993727e-10,16.1569009347455
"1570143_at",1.42876231002364,7.77575036943642,7.30148833400305,1.11042589256047e-11,4.81845521236062e-10,16.1523353501215
"220828_s_at",1.45419905513859,6.04704040067505,7.29889771351963,1.1267440950796e-11,4.88486795118858e-10,16.1381620628663
"224567_x_at",1.43064689849381,14.0960958078937,7.29877581165686,1.12751776029264e-11,4.88486795118858e-10,16.137495200531
"233204_at",1.15213683829095,7.55301734692289,7.29739557106393,1.13631433665204e-11,4.91908047161127e-10,16.1299450092075
"214176_s_at",1.24637354770902,7.61728665577304,7.29445174443832,1.15530321359372e-11,4.99713830871648e-10,16.1138441128744
"207124_s_at",-1.67971365717501,5.54931549689319,-7.29431793551233,1.15617374678123e-11,4.99713830871648e-10,16.113112339873
